PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
473.0,605.0,14.0,130.0,6800.0,2.0,-3.0,1022.1,-5.3,0.0,0.9
492.0,634.0,17.0,123.0,6900.0,2.0,-3.0,1022.7,-5.0,0.0,0.1
513.0,613.0,12.0,100.0,8100.0,2.0,-4.0,1022.6,-5.7,0.0,0.9
501.0,601.0,9.0,90.0,7700.0,2.0,-4.7,1022.1,-6.1,0.0,1.0
492.0,571.0,9.0,89.0,7800.0,2.0,-5.2,1022.3,-6.4,0.0,0.7
447.0,502.0,7.0,90.0,7400.0,2.0,-5.4,1022.5,-6.5,0.0,1.1
416.0,493.0,6.0,88.0,7400.0,2.0,-5.2,1022.5,-6.2,0.0,1.1
400.0,493.0,6.0,88.0,7400.0,8.0,-5.0,1021.9,-5.8,0.0,1.0
413.0,487.0,6.0,86.0,7300.0,2.0,-4.6,1021.3,-5.4,0.0,0.8
407.0,497.0,6.0,95.0,7400.0,2.0,-4.5,1021.5,-5.5,0.0,1.2
423.0,525.0,6.0,98.0,7700.0,2.0,-4.7,1021.9,-5.7,0.0,1.0
442.0,566.0,6.0,104.0,8100.0,2.0,-4.8,1022.3,-5.6,0.0,0.9
470.0,607.0,7.0,119.0,8500.0,2.0,-4.8,1022.6,-5.6,0.0,1.0
477.0,522.0,8.0,125.0,7800.0,8.0,-4.1,1022.8,-5.1,0.0,0.9
484.0,524.0,9.0,133.0,7600.0,2.0,-1.9,1022.0,-4.4,0.0,0.9
488.0,594.0,10.0,140.0,7600.0,3.0,0.7,1020.9,-4.0,0.0,0.9
572.0,695.0,11.0,170.0,8600.0,4.0,1.1,1020.1,-3.4,0.0,1.3
580.0,702.0,10.0,180.0,8500.0,4.0,1.3,1019.3,-3.6,0.0,1.5
589.0,710.0,9.0,179.0,8600.0,3.0,0.7,1019.1,-3.8,0.0,1.7
573.0,703.0,8.0,177.0,8600.0,4.0,-0.2,1019.2,-3.9,0.0,2.1
563.0,671.0,7.0,174.0,8700.0,2.0,-1.0,1018.8,-4.4,0.0,1.1
533.0,637.0,7.0,163.0,9000.0,2.0,-1.3,1019.1,-4.1,0.0,1.0
514.0,605.0,7.0,154.0,8700.0,2.0,-1.3,1019.6,-4.1,0.0,1.1
488.0,591.0,7.0,139.0,9000.0,2.0,-2.6,1020.2,-4.6,0.0,1.5
481.0,584.0,7.0,130.0,8600.0,2.0,-3.4,1020.5,-5.1,0.0,0.8
469.0,594.0,7.0,136.0,8900.0,2.0,-3.8,1021.0,-5.2,0.0,0.6
470.0,558.0,8.0,146.0,9100.0,2.0,-4.8,1021.2,-6.2,0.0,1.1
458.0,578.0,8.0,144.0,9200.0,2.0,-4.8,1020.9,-5.9,0.0,1.4
477.0,587.0,9.0,148.0,9200.0,2.0,-5.8,1020.7,-7.0,0.0,0.7
467.0,584.0,9.0,132.0,9100.0,2.0,-6.1,1021.3,-7.3,0.0,0.6
405.0,405.0,16.0,135.0,7500.0,2.0,-5.0,1021.5,-6.4,0.0,0.3
204.0,204.0,18.0,102.0,5300.0,2.0,-6.1,1021.3,-7.8,0.0,0.2
118.0,118.0,16.0,91.0,4200.0,2.0,-3.8,1021.0,-7.2,0.0,1.4
72.0,72.0,15.0,78.0,3200.0,2.0,-3.1,1021.4,-8.4,0.0,0.5
57.0,57.0,13.0,77.0,3300.0,2.0,-3.5,1021.9,-8.6,0.0,0.5
23.0,23.0,13.0,50.0,2400.0,17.0,-3.4,1022.4,-9.0,0.0,1.7
24.0,24.0,14.0,49.0,2500.0,21.0,3.2,1023.0,-10.8,0.0,1.7
17.0,17.0,13.0,38.0,2300.0,35.0,5.6,1023.5,-9.4,0.0,1.3
20.0,20.0,11.0,39.0,2300.0,39.0,6.9,1023.1,-12.3,0.0,2.8
288.0,333.0,14.0,122.0,6700.0,19.0,4.9,1022.8,-7.3,0.0,2.8
275.0,275.0,17.0,111.0,6000.0,31.0,6.7,1021.8,-8.5,0.0,2.3
267.0,305.0,18.0,117.0,5700.0,33.0,8.2,1021.0,-7.5,0.0,1.7
291.0,331.0,19.0,117.0,5900.0,39.0,6.3,1020.6,-4.8,0.0,1.9
267.0,267.0,18.0,107.0,5500.0,42.0,5.3,1020.8,-6.9,0.0,2.2
251.0,251.0,14.0,105.0,5300.0,34.0,3.6,1020.8,-7.5,0.0,1.9
191.0,191.0,15.0,98.0,4500.0,24.0,3.5,1021.1,-9.5,0.0,2.0
187.0,187.0,15.0,88.0,4400.0,26.0,2.9,1021.2,-9.1,0.0,2.3
164.0,164.0,12.0,76.0,4000.0,27.0,2.9,1021.1,-9.4,0.0,2.1
165.0,198.0,14.0,86.0,4700.0,16.0,-0.6,1020.8,-9.3,0.0,0.2
238.0,248.0,14.0,105.0,5000.0,4.0,-1.6,1020.7,-7.9,0.0,0.8
256.0,263.0,13.0,113.0,6200.0,2.0,-2.3,1020.5,-7.2,0.0,0.7
262.0,290.0,12.0,116.0,5900.0,2.0,-3.4,1020.2,-7.0,0.0,0.8
280.0,280.0,14.0,121.0,6300.0,2.0,-3.6,1019.8,-6.6,0.0,0.8
270.0,305.0,31.0,142.0,7400.0,2.0,-4.5,1019.7,-7.1,0.0,0.9
309.0,352.0,24.0,151.0,7600.0,2.0,-4.8,1019.7,-7.1,0.0,0.9
340.0,381.0,22.0,153.0,8300.0,42.0,-5.3,1019.3,-7.4,0.0,0.7
353.0,405.0,17.0,150.0,8200.0,2.0,-4.9,1018.5,-6.9,0.0,0.5
362.0,409.0,16.0,151.0,8300.0,2.0,-4.7,1018.3,-6.7,0.0,0.3
352.0,357.0,15.0,144.0,7900.0,2.0,-4.5,1018.7,-6.5,0.0,0.4
281.0,292.0,17.0,131.0,7800.0,2.0,-5.4,1019.0,-7.1,0.0,1.1
263.0,263.0,24.0,137.0,7400.0,2.0,-2.5,1019.5,-6.0,0.0,0.6
207.0,217.0,23.0,116.0,6000.0,4.0,1.0,1019.6,-5.5,0.0,0.4
229.0,238.0,25.0,120.0,6200.0,8.0,3.0,1019.2,-8.4,0.0,1.0
242.0,246.0,25.0,129.0,6300.0,12.0,5.3,1018.0,-7.9,0.0,0.9
240.0,240.0,27.0,125.0,5900.0,17.0,6.9,1016.9,-7.5,0.0,1.0
242.0,273.0,25.0,141.0,6100.0,16.0,8.7,1016.1,-5.9,0.0,0.9
283.0,345.0,23.0,167.0,6600.0,13.0,7.2,1016.2,-3.4,0.0,1.5
364.0,380.0,25.0,164.0,6900.0,23.0,6.1,1016.4,-3.8,0.0,1.1
341.0,409.0,24.0,153.0,6600.0,16.0,2.8,1017.0,-4.2,0.0,0.9
405.0,523.0,21.0,177.0,8000.0,2.0,0.7,1017.9,-4.5,0.0,0.7
488.0,619.0,21.0,174.0,8900.0,2.0,0.5,1018.8,-4.2,0.0,1.2
544.0,686.0,19.0,172.0,9100.0,2.0,-0.8,1019.4,-4.2,0.0,0.1
572.0,694.0,17.0,172.0,9500.0,2.0,-1.6,1019.5,-4.1,0.0,0.9
584.0,748.0,15.0,176.0,1000.0,2.0,-2.1,1020.1,-4.0,0.0,0.9
599.0,759.0,13.0,163.0,1000.0,2.0,-2.4,1020.4,-3.8,0.0,1.1
615.0,819.0,11.0,155.0,1000.0,2.0,-2.9,1020.7,-4.2,0.0,0.1
662.0,857.0,10.0,146.0,1000.0,2.0,-3.5,1020.8,-4.6,0.0,0.8
654.0,856.0,11.0,145.0,1000.0,2.0,-3.2,1020.9,-4.2,0.0,1.2
663.0,847.0,11.0,155.0,1000.0,2.0,-4.2,1021.1,-5.3,0.0,0.9
620.0,760.0,12.0,164.0,1000.0,2.0,-4.3,1021.2,-5.3,0.0,0.7
598.0,735.0,14.0,187.0,1000.0,2.0,-4.5,1021.0,-5.5,0.0,0.0
540.0,571.0,16.0,189.0,1000.0,2.0,-4.8,1020.8,-5.8,0.0,0.0
399.0,399.0,16.0,147.0,8200.0,2.0,-4.8,1021.4,-5.8,0.0,1.2
272.0,272.0,14.0,123.0,6700.0,2.0,-4.5,1022.0,-5.5,0.0,0.4
252.0,252.0,17.0,124.0,7000.0,2.0,-2.9,1022.5,-4.2,0.0,0.7
242.0,242.0,24.0,129.0,6200.0,3.0,0.0,1022.8,-3.0,0.0,1.2
159.0,159.0,21.0,98.0,4700.0,10.0,1.8,1022.9,-6.1,0.0,1.8
207.0,212.0,23.0,117.0,5700.0,12.0,3.6,1021.9,-5.4,0.0,1.7
254.0,320.0,26.0,129.0,6000.0,15.0,4.9,1021.6,-5.2,0.0,1.4
3.0,366.0,27.0,166.0,7300.0,23.0,5.4,1020.9,-5.3,0.0,1.9
3.0,368.0,3.0,165.0,1000.0,23.0,5.8,1020.7,-4.7,0.0,1.7
233.0,451.0,40.0,192.0,2900.0,18.0,5.2,1020.8,-4.7,0.0,1.3
385.0,414.0,37.0,2.0,1000.0,18.0,1.9,1021.5,-4.6,0.0,0.7
365.0,397.0,28.0,176.0,3200.0,20.0,2.0,1022.0,-3.1,0.0,1.0
363.0,409.0,23.0,167.0,3200.0,18.0,0.8,1022.6,-3.1,0.0,1.1
380.0,435.0,19.0,160.0,3800.0,19.0,-0.6,1023.2,-3.5,0.0,1.4
395.0,433.0,15.0,156.0,4000.0,19.0,-1.0,1023.8,-3.2,0.0,1.6
405.0,474.0,12.0,146.0,4300.0,19.0,-1.5,1024.1,-2.5,0.0,2.4
351.0,359.0,9.0,125.0,3700.0,14.0,-1.4,1024.7,-2.2,0.0,1.6
234.0,234.0,9.0,105.0,2900.0,9.0,-1.0,1025.0,-1.7,0.0,2.8
175.0,175.0,11.0,101.0,2600.0,7.0,-1.0,1025.2,-1.8,0.0,0.7
167.0,167.0,10.0,97.0,1900.0,7.0,-0.6,1025.4,-1.7,0.0,1.0
180.0,180.0,10.0,103.0,1400.0,6.0,0.1,1025.8,-1.3,0.0,0.9
228.0,250.0,15.0,104.0,1600.0,9.0,0.3,1025.7,-1.3,0.0,1.4
254.0,303.0,19.0,105.0,1900.0,10.0,0.5,1025.9,-1.1,0.0,2.2
325.0,476.0,15.0,125.0,3500.0,13.0,0.1,1026.4,-1.5,0.0,1.2
311.0,430.0,15.0,126.0,3300.0,11.0,0.4,1026.7,-1.4,0.0,1.4
286.0,385.0,18.0,124.0,3000.0,11.0,0.4,1027.6,-1.5,0.0,1.4
285.0,356.0,21.0,123.0,3000.0,10.0,0.5,1028.2,-1.6,0.0,1.2
287.0,306.0,24.0,123.0,3000.0,11.0,1.0,1028.7,-1.6,0.0,1.3
277.0,277.0,21.0,125.0,2800.0,11.0,1.8,1028.5,-1.1,0.0,0.4
249.0,249.0,20.0,121.0,2100.0,13.0,2.8,1027.6,-1.6,0.0,0.9
209.0,209.0,25.0,104.0,1100.0,16.0,3.3,1026.7,-2.2,0.0,1.2
192.0,192.0,30.0,95.0,800.0,20.0,3.8,1026.0,-3.7,0.0,1.2
180.0,180.0,28.0,104.0,600.0,20.0,3.5,1026.1,-4.0,0.0,1.2
178.0,178.0,30.0,103.0,500.0,20.0,3.4,1026.3,-4.1,0.0,0.7
200.0,200.0,29.0,114.0,900.0,10.0,3.1,1026.1,-3.7,0.0,0.9
207.0,207.0,26.0,111.0,100.0,8.0,1.9,1026.6,-3.6,0.0,0.6
215.0,215.0,23.0,109.0,100.0,8.0,2.2,1026.6,-3.7,0.0,1.5
217.0,217.0,23.0,116.0,1200.0,8.0,0.7,1026.4,-3.8,0.0,1.1
221.0,243.0,23.0,121.0,1300.0,9.0,-0.4,1026.3,-4.3,0.0,0.7
219.0,219.0,21.0,115.0,1500.0,8.0,-1.5,1026.4,-4.7,0.0,0.2
199.0,199.0,23.0,109.0,900.0,8.0,-2.1,1026.2,-4.9,0.0,0.6
201.0,201.0,23.0,108.0,100.0,8.0,-2.3,1025.9,-4.5,0.0,0.2
219.0,219.0,21.0,106.0,1400.0,8.0,-2.9,1025.3,-4.9,0.0,0.2
213.0,232.0,29.0,118.0,1500.0,9.0,-2.1,1025.2,-3.8,0.0,0.2
216.0,216.0,31.0,114.0,1400.0,8.0,-1.3,1025.1,-3.8,0.0,0.0
200.0,200.0,31.0,111.0,1300.0,8.0,-2.7,1024.6,-4.6,0.0,1.2
193.0,193.0,37.0,116.0,1300.0,8.0,-2.8,1024.4,-4.2,0.0,1.3
206.0,206.0,38.0,111.0,1700.0,9.0,-2.8,1024.3,-3.9,0.0,0.3
222.0,222.0,36.0,106.0,2100.0,9.0,-2.1,1024.5,-3.2,0.0,0.0
207.0,207.0,40.0,105.0,1600.0,8.0,-2.0,1024.6,-3.3,0.0,0.7
175.0,175.0,38.0,97.0,700.0,7.0,-0.2,1024.9,-2.4,0.0,1.1
184.0,189.0,38.0,99.0,900.0,9.0,1.1,1024.9,-2.8,0.0,0.9
207.0,249.0,37.0,108.0,1300.0,11.0,2.6,1024.6,-3.3,0.0,1.2
237.0,237.0,31.0,117.0,1300.0,13.0,3.5,1023.4,-3.3,0.0,2.0
224.0,224.0,29.0,112.0,800.0,15.0,4.0,1022.1,-3.3,0.0,2.0
233.0,236.0,27.0,116.0,900.0,15.0,4.5,1021.3,-3.3,0.0,1.3
245.0,256.0,27.0,128.0,500.0,500.0,4.9,1020.8,-3.2,0.0,0.5
247.0,256.0,24.0,133.0,900.0,346.0,4.2,1020.6,-3.3,0.0,1.2
244.0,249.0,23.0,138.0,1100.0,178.0,3.0,1020.7,-3.4,0.0,1.3
236.0,248.0,22.0,137.0,9500.0,178.0,0.7,1021.1,-3.4,0.0,0.7
234.0,238.0,23.0,27.0,600.0,178.0,1.0,1021.3,-2.9,0.0,0.0
242.0,267.0,129.0,58.0,8400.0,178.0,1.5,1021.3,-2.8,0.0,0.6
231.0,233.0,300.0,119.0,400.0,178.0,2.6,1021.2,-2.7,0.0,1.1
232.0,232.0,43.0,125.0,800.0,178.0,2.0,1021.0,-2.9,0.0,0.7
233.0,233.0,23.0,129.0,1100.0,178.0,2.4,1020.9,-2.9,0.0,1.2
260.0,272.0,33.0,158.0,2100.0,178.0,2.0,1020.5,-2.9,0.0,0.8
265.0,265.0,35.0,152.0,2100.0,44.1252,1.4,1020.2,-3.9,0.0,1.3
245.0,245.0,31.0,128.0,1100.0,44.1252,1.2,1020.4,-3.7,0.0,0.9
217.0,217.0,27.0,111.0,100.0,44.1252,0.8,1020.2,-3.3,0.0,1.2
238.0,238.0,28.0,126.0,100.0,178.0,0.7,1020.0,-3.4,0.0,0.6
248.0,248.0,28.0,108.0,1100.0,178.0,1.0,1019.7,-3.5,0.0,0.7
223.0,223.0,26.0,91.0,200.0,178.0,0.8,1019.8,-3.0,0.0,0.8
214.0,214.0,24.0,83.0,500.0,178.0,0.9,1020.1,-3.4,0.0,0.5
208.0,208.0,24.0,81.0,100.0,178.0,1.5,1020.1,-3.2,0.0,0.9
201.0,201.0,24.0,84.0,100.0,178.0,2.0,1020.9,-3.5,0.0,2.0
150.0,150.0,23.0,65.0,100.0,178.0,2.1,1021.2,-3.6,0.0,1.0
161.0,161.0,24.0,66.0,100.0,178.0,2.6,1021.1,-3.3,0.0,1.8
189.0,189.0,26.0,73.0,100.0,178.0,2.1,1020.2,-1.3,0.0,1.7
197.0,204.0,20.0,82.0,100.0,178.0,1.7,1019.4,-0.2,0.0,1.7
162.0,162.0,15.0,67.0,100.0,178.0,1.7,1019.1,0.2,0.1,1.2
107.0,107.0,13.0,54.0,2200.0,178.0,1.9,1019.2,0.4,0.0,1.1
102.0,102.0,12.0,52.0,2600.0,178.0,2.2,1019.3,0.9,0.1,1.4
113.0,113.0,14.0,60.0,2600.0,23.0,2.1,1019.6,0.8,0.0,1.5
119.0,119.0,14.0,69.0,300.0,23.0,1.9,1019.8,0.6,0.1,1.1
122.0,122.0,14.0,68.0,2500.0,23.0,1.8,1020.4,0.3,0.0,0.1
127.0,127.0,14.0,74.0,3400.0,23.0,1.8,1020.3,0.5,0.0,0.9
119.0,119.0,15.0,70.0,300.0,23.0,1.6,1020.3,0.1,0.0,0.6
139.0,185.0,18.0,75.0,4300.0,23.0,1.4,1020.4,-0.1,0.0,1.0
209.0,209.0,23.0,83.0,5500.0,23.0,1.0,1020.1,-0.5,0.0,0.0
210.0,210.0,23.0,85.0,5900.0,23.0,2.6,1020.1,-4.6,0.0,1.7
117.0,117.0,25.0,59.0,2700.0,23.0,2.8,1019.6,-8.0,0.0,1.5
34.0,34.0,18.0,43.0,1200.0,23.0,2.6,1019.5,-9.0,0.0,2.2
24.0,24.0,13.0,30.0,700.0,32.0,2.1,1019.6,-9.5,0.0,1.8
22.0,22.0,11.0,25.0,700.0,36.0,1.6,1019.2,-10.6,0.0,2.3
21.0,21.0,9.0,26.0,700.0,37.0,1.7,1018.9,-10.2,0.0,2.5
17.0,17.0,9.0,20.0,700.0,44.0,1.5,1018.8,-10.4,0.0,2.8
17.0,17.0,8.0,25.0,700.0,44.0,1.6,1019.2,-10.3,0.0,3.8
18.0,18.0,8.0,26.0,800.0,44.0,1.5,1019.5,-10.4,0.0,3.2
20.0,20.0,11.0,24.0,900.0,44.0,1.9,1019.7,-10.6,0.0,4.3
22.0,22.0,12.0,28.0,100.0,44.0,2.8,1019.6,-10.1,0.0,3.6
25.0,25.0,12.0,25.0,100.0,48.0,3.8,1019.1,-10.3,0.0,3.9
31.0,31.0,12.0,21.0,100.0,54.0,5.0,1017.9,-10.0,0.0,2.8
25.0,25.0,11.0,18.0,100.0,59.0,6.1,1016.6,-9.8,0.0,2.4
23.0,23.0,9.0,18.0,900.0,59.0,7.2,1015.6,-10.1,0.0,2.3
23.0,23.0,7.0,16.0,900.0,66.0,7.4,1015.6,-10.4,0.0,3.3
21.0,21.0,7.0,16.0,800.0,68.0,6.9,1015.9,-10.4,0.0,3.0
17.0,17.0,6.0,21.0,900.0,68.0,5.9,1016.5,-10.4,0.0,2.0
17.0,17.0,7.0,25.0,100.0,68.0,5.7,1016.8,-10.6,0.0,2.7
19.0,19.0,7.0,34.0,100.0,68.0,5.4,1017.3,-11.3,0.0,2.9
17.0,17.0,8.0,34.0,100.0,68.0,4.9,1018.2,-10.8,0.0,2.6
18.0,18.0,9.0,33.0,100.0,68.0,3.8,1018.7,-11.0,0.0,2.5
14.0,14.0,7.0,24.0,100.0,68.0,3.5,1019.6,-11.7,0.0,2.5
13.0,13.0,6.0,21.0,100.0,68.0,2.7,1020.7,-11.6,0.0,3.2
13.0,13.0,5.0,22.0,100.0,68.0,2.4,1021.4,-12.7,0.0,4.3
11.0,11.0,4.0,18.0,100.0,68.0,1.6,1021.7,-13.4,0.0,4.2
10.0,10.0,5.0,22.0,900.0,68.0,1.2,1022.7,-13.0,0.0,3.2
14.0,14.0,5.0,20.0,900.0,68.0,0.6,1023.4,-13.1,0.0,3.5
11.0,11.0,5.0,17.0,900.0,68.0,0.0,1023.8,-13.3,0.0,3.6
8.0,8.0,4.0,18.0,900.0,68.0,-0.2,1024.1,-13.5,0.0,3.4
9.0,9.0,4.0,20.0,900.0,68.0,-0.5,1024.1,-13.8,0.0,4.6
8.0,8.0,3.0,23.0,900.0,68.0,-1.0,1024.7,-14.2,0.0,1.8
10.0,10.0,5.0,32.0,1200.0,68.0,-1.175,1024.75,-14.4,0.0,1.9
9.0,9.0,6.0,29.0,1300.0,68.0,-1.1,1025.0,-14.2,0.0,3.9
15.0,15.0,7.0,28.0,1300.0,68.0,-0.225,1025.0,-14.4,0.0,4.3
15.0,15.0,6.0,23.0,1200.0,68.0,0.575,1025.0,-14.4,0.0,3.1
15.0,15.0,5.0,22.0,1200.0,44.1252,1.575,1024.25,-14.2,0.0,0.9
17.0,17.0,4.0,22.0,1200.0,68.0,2.85,1022.75,-14.3,0.0,2.2
18.0,21.0,4.0,27.0,1200.0,68.0,3.7,1021.6,-14.0,0.0,3.5
21.0,65.0,5.0,25.0,1300.0,52.0,3.9,1020.666667,-14.1,0.0,3.4
40.0,40.0,9.0,30.0,1400.0,52.0,3.825,1020.0,-13.3,0.0,3.7
46.0,83.0,5.0,39.0,1500.0,39.0,2.7,1020.0,-12.2,0.0,4.0
53.0,78.0,6.0,42.0,1600.0,34.0,1.275,1020.0,-10.3,0.0,2.7
71.0,101.0,5.0,46.0,1800.0,33.0,0.275,1020.0,-9.7,0.0,2.0
99.0,156.0,8.0,58.0,2100.0,23.0,-0.375,1020.0,-9.5,0.0,3.8
142.0,191.0,11.0,66.0,2400.0,16.0,-0.35,1020.0,-7.9,0.0,3.3
158.0,212.0,10.0,72.0,2700.0,9.0,-0.425,1020.0,-7.3,0.0,5.5
163.0,163.0,11.0,76.0,3700.0,5.0,-0.525,1020.25,-7.1,0.0,2.8
96.0,141.0,11.0,68.0,2800.0,9.0,-0.55,1021.0,-7.8,0.0,1.9
70.0,70.0,10.0,66.0,2200.0,12.0,0.575,1021.75,-11.1,0.0,4.8
17.0,17.0,5.0,37.0,1300.0,36.0,1.525,1022.75,-17.2,0.0,2.9
8.0,10.0,2.0,16.0,1100.0,54.0,0.4,1023.75,-15.7,0.0,4.8
6.0,6.0,3.0,19.0,1100.0,50.0,-0.875,1025.0,-16.7,0.0,5.6
6.0,6.0,4.0,23.0,1200.0,45.0,-1.45,1025.0,-17.0,0.0,4.1
7.0,7.0,4.0,30.0,1200.0,39.0,-1.475,1025.0,-17.5,0.0,3.6
6.0,6.0,4.0,40.0,1200.0,32.0,-1.4125,1026.0,-17.3,0.0,2.3
7.0,7.0,5.0,43.0,1300.0,31.0,14.6,1012.2,3.0,0.0,2.6
8.0,8.0,4.0,36.0,1300.0,37.0,-1.075,1027.5,-17.2,0.0,2.4
6.0,6.0,3.0,24.0,1300.0,49.0,0.066666667,1028.0,-17.8,0.0,4.3
7.0,7.0,2.0,19.0,1200.0,56.0,0.95,1028.0,-19.0,0.0,5.6
8.0,8.0,2.0,13.0,1100.0,64.0,2.2,1026.75,-19.4,0.0,5.3
5.0,6.0,2.0,10.0,1100.0,68.0,2.825,1025.75,-19.5,0.0,5.0
3.0,6.0,2.0,11.0,1100.0,68.0,3.85,1024.5,-19.7,0.0,4.3
7.0,27.0,2.0,14.0,600.0,67.0,4.48,1024.0,-20.7,0.0,2.0
7.0,7.0,2.0,16.0,500.0,63.0,4.05,1024.0,-16.1,0.0,3.4
9.0,9.0,3.0,25.0,700.0,54.0,2.35,1025.0,-14.9,0.0,2.7
15.0,15.0,9.0,36.0,700.0,68.0,14.6,1012.2,3.0,0.0,2.0
69.0,108.0,18.0,64.0,100.0,16.0,0.5,1026.0,-13.4,0.0,1.7
88.0,139.0,18.0,74.0,1200.0,6.0,-0.075,1026.0,-12.6,0.0,1.5
96.0,138.0,21.0,75.0,1200.0,5.0,-0.525,1026.0,-12.0,0.0,0.6
93.0,140.0,33.0,76.0,1300.0,4.0,-1.425,1026.0,-11.8,0.0,1.6
93.0,134.0,28.0,74.0,1300.0,3.0,-1.5,1026.0,-11.8,0.0,1.9
90.0,126.0,29.0,72.0,1300.0,3.0,-2.333333333,1026.0,-11.7,0.0,1.3
90.0,126.0,29.0,66.0,1300.0,3.0,-3.625,1025.0,-11.8,0.0,1.0
98.0,136.0,35.0,65.0,1500.0,3.0,-4.4,1025.0,-11.8,0.0,1.3
109.0,132.0,39.0,65.0,1600.0,3.0,-4.95,1025.0,-12.1,0.0,1.2
106.0,131.0,34.0,65.0,200.0,2.0,-4.775,1024.25,-11.8,0.0,0.5
113.0,142.0,39.0,67.0,200.0,3.0,-5.15,1023.25,-11.5,0.0,1.4
110.0,149.0,36.0,75.0,2400.0,3.0,-5.225,1023.0,-11.6,0.0,1.7
90.0,90.0,29.0,87.0,2600.0,2.0,-5.625,1023.0,-11.4,0.0,0.5
45.0,78.0,17.0,83.0,2200.0,2.0,-5.975,1023.0,-11.0,0.0,0.3
56.0,94.0,19.0,92.0,3100.0,3.0,-5.1,1023.0,-10.6,0.0,0.2
51.0,81.0,17.0,85.0,2700.0,5.0,-1.85,1023.0,-9.7,0.0,1.2
60.0,104.0,21.0,80.0,2100.0,9.0,0.625,1023.0,-10.0,0.0,1.1
72.0,99.0,18.0,80.0,2200.0,11.0,2.575,1021.75,-10.8,0.0,0.7
70.0,70.0,19.0,77.0,1700.0,28.0,4.4,1020.5,-10.8,0.0,1.5
54.0,63.0,16.0,69.0,1300.0,23.0,6.04,1019.2,-11.4,0.0,2.5
52.0,72.0,11.0,70.0,1300.0,27.0,6.4,1019.0,-11.8,0.0,1.5
80.0,166.0,27.0,96.0,1500.0,16.0,6.525,1018.0,-12.4,0.0,1.9
107.0,167.0,27.0,113.0,1700.0,15.0,5.625,1018.5,-12.5,0.0,1.5
118.0,195.0,18.0,106.0,1900.0,7.0,3.6,1019.0,-12.2,0.0,1.3
117.0,173.0,24.0,99.0,1600.0,13.0,1.475,1019.0,-11.3,0.0,1.0
84.0,107.0,27.0,83.0,1300.0,5.0,0.05,1019.0,-11.1,0.0,1.5
58.0,60.0,22.0,70.0,1000.0,23.0,0.4,1020.0,-10.4,0.0,0.9
34.0,56.0,14.0,72.0,900.0,20.0,-0.175,1020.0,-10.7,0.0,1.0
36.0,49.0,20.0,79.0,1100.0,17.0,-0.175,1020.0,-11.3,0.0,1.4
27.0,57.0,18.0,85.0,1200.0,8.0,1.25,1020.0,-12.8,0.0,1.8
30.0,45.0,15.0,65.0,700.0,27.0,-0.475,1020.0,-12.4,0.0,1.2
30.0,33.0,14.0,62.0,600.0,29.0,-1.0,1019.0,-12.5,0.0,1.6
17.0,42.0,8.0,49.0,500.0,45.0,-1.95,1019.5,-12.5,0.0,0.7
22.0,47.0,10.0,64.0,700.0,18.0,-2.1,1019.25,-12.1,0.0,0.2
35.0,48.0,21.0,74.0,900.0,13.0,-1.675,1019.0,-12.1,0.0,2.8
20.0,35.0,8.0,62.0,800.0,22.0,0.975,1018.25,-12.7,0.0,2.3
25.0,42.0,8.0,48.0,500.0,49.0,0.275,1018.75,-12.8,0.0,1.0
26.0,39.0,17.0,45.0,600.0,45.0,-1.1,1019.0,-12.7,0.0,1.3
16.0,47.0,12.0,47.0,700.0,42.0,-1.05,1019.0,-11.7,0.0,1.1
26.0,55.0,8.0,35.0,600.0,46.0,1.15,1019.0,-11.1,0.0,2.3
28.0,55.0,18.0,33.0,500.0,59.0,2.48,1019.0,-11.3,0.0,2.2
21.0,65.0,14.0,36.0,600.0,53.0,3.666666667,1018.0,-11.4,0.0,3.4
70.0,119.0,31.0,54.0,1000.0,45.0,4.1,1017.25,-12.0,0.0,3.4
75.0,108.0,23.0,55.0,1200.0,46.0,5.04,1015.6,-12.6,0.0,4.5
85.0,120.0,28.0,55.0,1300.0,43.0,5.3,1015.0,-12.1,0.0,4.1
98.0,139.0,20.0,61.0,1400.0,44.0,5.15,1014.0,-12.0,0.0,3.7
111.0,159.0,27.0,76.0,1600.0,34.0,4.325,1014.0,-11.7,0.0,1.9
116.0,176.0,17.0,82.0,1800.0,15.0,2.9,1014.0,-11.5,0.0,1.5
140.0,203.0,32.0,95.0,2000.0,13.0,1.775,1014.25,-10.9,0.0,1.5
157.0,159.0,25.0,97.0,2000.0,8.0,0.975,1015.0,-10.7,0.0,0.7
53.0,69.0,12.0,44.0,700.0,55.0,-0.25,1015.0,-10.5,0.0,1.1
14.0,63.0,12.0,17.0,400.0,68.0,2.025,1016.0,-11.7,0.0,3.0
4.0,24.0,1.0,13.0,300.0,66.0,3.675,1016.5,-14.5,0.0,2.4
15.0,24.0,1.0,24.0,400.0,65.0,3.05,1017.0,-15.6,0.0,3.1
12.0,25.0,12.0,24.0,400.0,69.0,2.425,1017.0,-16.9,0.0,2.6
18.0,24.0,3.0,22.0,400.0,55.0,1.125,1018.0,-16.6,0.0,3.3
13.0,25.0,7.0,13.0,300.0,63.0,0.05,1018.5,-16.9,0.0,4.0
15.0,20.0,3.0,25.0,300.0,62.0,-0.875,1019.0,-18.4,0.0,1.3
